D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_42_231.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_42_231.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_42_231.jpg,0.15,0.6570105,0,25.18265
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_42_328.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_42_328.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_42_328.jpg,0.4,0.9442929,0,25.85168
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_42_408.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_42_408.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_42_408.jpg,0.6000001,1,0,26.42498
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_42_522.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_42_522.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_42_522.jpg,0.8500001,1,0,27.0351
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_42_595.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_42_595.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_42_595.jpg,0,1,0,27.69728
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_42_687.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_42_687.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_42_687.jpg,0,1,0,28.59948
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_42_795.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_42_795.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_42_795.jpg,0,1,0,29.51624
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_42_922.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_42_922.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_42_922.jpg,0,1,0,30.18993
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_42_993.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_42_993.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_42_993.jpg,0,1,0,30.19032
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_43_123.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_43_123.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_43_123.jpg,0,0.802174,0,30.14577
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_43_246.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_43_246.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_43_246.jpg,0,0.4322502,0,30.05356
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_43_362.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_43_362.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_43_362.jpg,0.25,0.7870092,0,30.13315
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_43_474.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_43_474.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_43_474.jpg,0.5500001,0.4535478,0,30.00125
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_43_587.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_43_587.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_43_587.jpg,0.8500001,0.1149585,0,29.58184
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_43_697.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_43_697.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_43_697.jpg,1,0,0,28.85727
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_43_810.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_43_810.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_43_810.jpg,0,0,0,28.37546
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_43_922.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_43_922.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_43_922.jpg,0,0,0,28.06944
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_44_028.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_44_028.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_44_028.jpg,0,0,0,27.72878
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_44_116.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_44_116.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_44_116.jpg,0,0,0,27.50573
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_44_211.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_44_211.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_44_211.jpg,0,0,0,27.22954
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_44_311.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_44_311.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_44_311.jpg,0.1,0,0,26.95318
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_44_401.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_44_401.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_44_401.jpg,0.3,0,0,26.68828
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_44_487.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_44_487.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_44_487.jpg,0.5500001,0,0,26.24857
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_44_576.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_44_576.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_44_576.jpg,0.7500002,0,0,25.80911
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_44_697.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_44_697.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_44_697.jpg,0,0,0,25.42283
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_44_797.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_44_797.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_44_797.jpg,0,0,0,25.16121
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_44_890.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_44_890.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_44_890.jpg,0,0,0,24.90737
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_44_998.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_44_998.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_44_998.jpg,0,0.1594548,0,24.72009
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_45_106.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_45_106.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_45_106.jpg,0,0.4804161,0,24.93763
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_45_220.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_45_220.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_45_220.jpg,0,0.8230632,0,25.51985
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_45_319.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_45_319.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_45_319.jpg,0.1,1,0,26.40705
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_45_432.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_45_432.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_45_432.jpg,0.4,1,0,27.43549
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_45_544.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_45_544.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_45_544.jpg,0.7,0.8257519,0,28.16957
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_45_660.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_45_660.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_45_660.jpg,0,0.4751128,0,28.57389
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_45_766.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_45_766.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_45_766.jpg,0,0.1603798,0,28.61566
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_45_856.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_45_856.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_45_856.jpg,0,0,0,28.42402
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_45_954.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_45_954.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_45_954.jpg,0.1,0,0,28.13811
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_46_047.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_46_047.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_46_047.jpg,0.35,0,0,27.7862
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_46_148.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_46_148.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_46_148.jpg,0,0,0,27.42896
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_46_254.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_46_254.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_46_254.jpg,0,0,0,27.1486
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_46_359.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_46_359.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_46_359.jpg,0,0,0,26.87527
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_46_457.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_46_457.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_46_457.jpg,0.1,0,0,26.60305
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_46_552.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_46_552.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_46_552.jpg,0.35,0,0,26.26744
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_46_648.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_46_648.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_46_648.jpg,0.6000001,0,0,25.81061
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_46_781.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_46_781.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_46_781.jpg,0,0,0,25.45667
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_46_890.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_46_890.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_46_890.jpg,0,0,0,25.1463
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_47_006.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_47_006.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_47_006.jpg,0,0,0,24.87378
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_47_129.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_47_129.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_47_129.jpg,0,0,0,24.68738
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_32_47_233.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_32_47_233.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_32_47_233.jpg,0,0,0,24.5412
